amount,evidence_completeness,won,festival_season,month_sin,month_cos,day_of_week_sin,day_of_week_cos,reason_credit_not_processed,reason_duplicate_processing,reason_fraudulent,reason_processed_invalid_expired_card,reason_product_not_received,reason_product_unacceptable,reason_subscription_canceled,reason_unrecognized,pay_credit_card,pay_debit_card,pay_netbanking,pay_upi,pay_wallet
7248.55,0.17,0,0,0.0,-1.0,-0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,1,0,0
6042.78,0.57,1,0,0.5,0.866025,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
11029.41,1.0,0,0,0.866025,-0.5,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0
10626.97,0.21,1,0,0.5,0.866025,-0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
7850.66,0.53,0,1,-0.5,0.866025,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
7961.46,0.61,1,1,-0.866025,0.5,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
920.04,0.81,0,0,1.0,0.0,0.781831,0.62349,1,0,0,0,0,0,0,0,1,0,0,0,0
5360.0,0.84,1,0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0
5784.12,0.38,1,0,-0.866025,-0.5,0.781831,0.62349,0,0,0,0,0,0,0,1,1,0,0,0,0
3170.57,0.67,1,1,-0.866025,0.5,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0
10122.57,0.91,1,0,-0.5,-0.866025,-0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,1,0
11983.15,0.88,1,0,0.5,0.866025,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0
9356.82,0.21,1,0,-0.866025,-0.5,-0.433884,-0.900969,1,0,0,0,0,0,0,0,1,0,0,0,0
11209.02,0.55,0,1,-0.5,0.866025,0.781831,0.62349,0,1,0,0,0,0,0,0,0,1,0,0,0
12142.43,0.74,1,0,0.866025,-0.5,0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,0,1,0
3179.4,0.54,1,1,-0.866025,0.5,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0
2743.64,0.2,1,1,-0.5,0.866025,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
5014.3,0.47,0,0,-0.5,-0.866025,-0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
4017.43,0.19,0,0,-0.866025,-0.5,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,1,0
11335.37,0.78,1,0,0.0,-1.0,-0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,1,0
627.82,0.39,1,0,0.866025,0.5,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
4869.96,0.34,0,1,-0.866025,0.5,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0
11786.65,0.5,1,0,0.0,-1.0,0.781831,0.62349,1,0,0,0,0,0,0,0,1,0,0,0,0
14428.01,0.25,0,0,0.0,-1.0,0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0
2993.31,0.97,1,1,-0.5,0.866025,-0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,1,0,0
9556.66,0.86,1,0,-0.0,1.0,0.781831,0.62349,1,0,0,0,0,0,0,0,1,0,0,0,0
6878.78,0.77,1,1,-0.866025,0.5,-0.433884,-0.900969,1,0,0,0,0,0,0,0,0,0,0,1,0
13282.19,0.29,0,0,0.0,-1.0,0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,1,0,0
4960.25,0.74,0,0,1.0,0.0,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,0,1
13849.42,0.4,1,0,0.5,-0.866025,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1
14486.99,0.47,0,1,-0.866025,0.5,-0.781831,0.62349,0,0,1,0,0,0,0,0,0,1,0,0,0
2026.55,0.9,1,0,-1.0,-0.0,-0.781831,0.62349,0,0,0,0,1,0,0,0,1,0,0,0,0
2046.51,0.86,0,0,0.866025,0.5,-0.781831,0.62349,0,0,0,0,0,0,1,0,0,0,0,1,0
13836.7,0.3,0,0,0.866025,0.5,0.974928,-0.222521,0,1,0,0,0,0,0,0,1,0,0,0,0
3667.02,0.65,0,0,0.866025,0.5,0.781831,0.62349,0,1,0,0,0,0,0,0,0,0,0,1,0
305.6,0.54,0,0,-0.0,1.0,0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,1,0
12653.46,0.61,1,1,-0.866025,0.5,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,1,0,0
8634.57,0.22,0,0,-1.0,-0.0,0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,1,0
8087.53,0.71,1,0,0.5,-0.866025,-0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,1,0
12837.13,0.48,0,0,0.866025,-0.5,-0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,0,1,0
7534.51,0.47,0,0,1.0,0.0,-0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,1,0,0
6843.15,0.3,0,0,-0.0,1.0,-0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,1,0,0
11114.17,0.17,1,0,-0.866025,-0.5,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0
1130.09,0.93,1,0,-1.0,-0.0,-0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,0,1
6049.16,0.83,1,1,-0.866025,0.5,-0.433884,-0.900969,0,0,0,0,1,0,0,0,1,0,0,0,0
11952.84,0.41,0,0,-0.5,-0.866025,0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,1,0
1098.17,0.66,1,0,-0.5,-0.866025,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0
13802.91,0.86,1,0,-0.866025,-0.5,-0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,1,0
8477.02,0.66,0,0,0.5,0.866025,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
11854.63,0.66,0,0,1.0,0.0,-0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,1,0
7218.99,0.82,1,1,-0.866025,0.5,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
10756.83,0.63,1,0,-0.866025,-0.5,0.433884,-0.900969,0,0,0,1,0,0,0,0,1,0,0,0,0
9421.45,0.21,0,1,-0.866025,0.5,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0
7794.26,0.14,0,0,0.5,-0.866025,-0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,0,1,0
4768.38,0.9,1,0,-1.0,-0.0,-0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,1,0
1048.3,0.11,0,0,1.0,0.0,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,1,0
11821.9,0.28,0,0,-0.0,1.0,0.974928,-0.222521,0,0,1,0,0,0,0,0,1,0,0,0,0
5100.95,0.73,1,0,1.0,0.0,0.433884,-0.900969,0,1,0,0,0,0,0,0,0,1,0,0,0
13218.41,0.48,0,1,-0.5,0.866025,0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0
7315.04,0.72,1,0,0.5,-0.866025,0.974928,-0.222521,0,0,1,0,0,0,0,0,0,1,0,0,0
1291.22,0.27,1,0,1.0,0.0,0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,1,0
5526.66,0.5,0,0,-0.866025,-0.5,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
5229.3,0.26,0,0,-0.866025,-0.5,0.781831,0.62349,0,1,0,0,0,0,0,0,0,0,0,1,0
14270.83,0.26,1,1,-0.5,0.866025,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
5710.78,0.29,0,0,-1.0,-0.0,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,1,0
11964.49,0.16,0,0,0.5,-0.866025,-0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,1,0,0
13831.0,0.39,0,0,0.5,-0.866025,0.974928,-0.222521,0,0,0,0,0,0,0,1,0,1,0,0,0
17781.07,0.39,0,1,-0.866025,0.5,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,1,0,0,0
3257.64,0.81,1,1,-0.866025,0.5,-0.433884,-0.900969,0,1,0,0,0,0,0,0,0,1,0,0,0
10478.74,0.52,1,0,-1.0,-0.0,0.781831,0.62349,0,0,0,0,0,0,1,0,1,0,0,0,0
741.75,0.46,1,0,-0.0,1.0,0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,0,1,0
5780.83,0.31,0,0,0.5,-0.866025,0.974928,-0.222521,0,1,0,0,0,0,0,0,1,0,0,0,0
7878.55,0.18,1,0,0.0,-1.0,-0.781831,0.62349,0,0,0,0,0,0,1,0,0,0,0,1,0
6252.5,0.66,1,0,0.5,-0.866025,-0.433884,-0.900969,0,0,1,0,0,0,0,0,1,0,0,0,0
1323.15,0.12,0,0,-0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0
13913.77,0.56,0,0,-0.5,-0.866025,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,1,0,0
5072.77,0.13,0,0,-0.5,-0.866025,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
10799.54,0.64,0,0,1.0,0.0,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,1,0
19118.52,0.35,0,1,-0.5,0.866025,-0.433884,-0.900969,0,0,1,0,0,0,0,0,0,1,0,0,0
6083.08,0.56,1,0,-1.0,-0.0,0.433884,-0.900969,0,0,1,0,0,0,0,0,1,0,0,0,0
10893.15,0.56,0,0,0.5,-0.866025,-0.974928,-0.222521,0,1,0,0,0,0,0,0,1,0,0,0,0
10529.53,0.38,0,0,0.5,0.866025,-0.433884,-0.900969,0,0,0,0,0,0,1,0,0,1,0,0,0
2099.52,0.6,0,0,0.5,-0.866025,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0
10349.29,0.85,1,0,-0.866025,-0.5,-0.974928,-0.222521,0,0,0,1,0,0,0,0,0,0,1,0,0
2474.63,0.12,0,0,0.866025,0.5,-0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,0,1,0
2987.41,0.28,0,0,1.0,0.0,0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,0,1
1743.84,0.51,1,0,-0.5,-0.866025,0.433884,-0.900969,0,0,0,0,0,0,1,0,1,0,0,0,0
16641.33,0.64,1,1,-0.5,0.866025,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,1,0,0
363.5,0.57,1,0,0.5,-0.866025,0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,0,1,0
11198.51,0.99,1,0,1.0,0.0,0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,0,1,0
7226.74,0.29,0,0,0.866025,0.5,-0.781831,0.62349,0,1,0,0,0,0,0,0,0,0,0,1,0
354.45,0.55,1,1,-0.866025,0.5,0.781831,0.62349,1,0,0,0,0,0,0,0,1,0,0,0,0
7466.19,0.32,0,0,-0.5,-0.866025,-0.974928,-0.222521,0,0,0,0,0,0,0,1,1,0,0,0,0
10564.68,0.36,1,0,0.5,0.866025,-0.433884,-0.900969,0,0,1,0,0,0,0,0,0,1,0,0,0
2857.76,0.84,1,0,-0.866025,-0.5,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,1,0
11732.0,0.69,1,1,-0.866025,0.5,0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,0,1,0
10952.76,0.58,1,0,0.0,-1.0,-0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,1,0,0
11379.87,0.79,1,0,0.5,-0.866025,0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,1,0
595.42,0.25,1,0,-0.0,1.0,0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,0,1,0
407.15,0.77,1,1,-0.866025,0.5,-0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,1,0
9923.93,0.52,1,0,0.0,-1.0,0.433884,-0.900969,0,0,0,0,0,0,1,0,0,1,0,0,0
467.38,0.84,1,0,-0.866025,-0.5,0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,0,1,0
11501.12,0.58,1,0,-0.5,-0.866025,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0
10190.65,0.42,1,0,-1.0,-0.0,-0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,0,1,0
10802.87,0.85,1,0,0.5,-0.866025,-0.433884,-0.900969,0,0,0,1,0,0,0,0,0,1,0,0,0
5785.45,0.5,1,0,-0.5,-0.866025,-0.781831,0.62349,0,0,0,0,0,0,0,1,0,1,0,0,0
14841.5,0.31,0,0,0.5,-0.866025,-0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,0,1,0
12563.7,0.16,1,0,1.0,0.0,-0.974928,-0.222521,0,1,0,0,0,0,0,0,0,1,0,0,0
4975.66,0.14,0,0,-1.0,-0.0,-0.974928,-0.222521,0,0,0,0,0,1,0,0,0,1,0,0,0
4060.18,0.59,1,1,-0.866025,0.5,-0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,1,0
1177.04,0.38,0,0,0.5,-0.866025,-0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,0,1,0
7593.73,0.9,0,0,0.866025,-0.5,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0
5950.77,0.19,0,0,-0.5,-0.866025,-0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
12803.0,0.67,1,0,-1.0,-0.0,-0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,1,0
9680.76,0.65,1,0,-0.0,1.0,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
11121.12,0.65,1,0,0.866025,-0.5,0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,0,1,0
3224.9,0.44,1,0,0.866025,-0.5,-0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,1,0
5064.61,0.64,0,0,-0.866025,-0.5,-0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,0,0,1
9791.09,0.78,0,0,0.866025,-0.5,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0
1000.29,0.76,1,0,0.866025,-0.5,0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,0,1,0
7917.78,0.73,0,0,-1.0,-0.0,-0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,1,0,0
971.18,0.16,0,0,0.5,-0.866025,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0
3224.73,0.26,0,0,0.0,-1.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
6475.45,0.52,1,0,-0.0,1.0,0.974928,-0.222521,0,0,0,0,1,0,0,0,1,0,0,0,0
13221.76,0.5,1,1,-0.866025,0.5,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0
6614.77,0.52,0,0,0.866025,0.5,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0
13838.68,0.44,0,0,0.0,-1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0
10283.99,0.52,1,1,-0.866025,0.5,-0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
11009.46,0.92,0,0,0.0,-1.0,0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,1,0
5883.75,0.47,0,0,0.866025,0.5,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0
8571.01,0.13,1,0,1.0,0.0,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
10695.1,0.79,1,0,0.5,-0.866025,0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,0,1
955.15,0.93,1,1,-0.866025,0.5,-0.781831,0.62349,0,0,1,0,0,0,0,0,0,1,0,0,0
12091.97,0.68,1,1,-0.866025,0.5,0.781831,0.62349,0,0,1,0,0,0,0,0,0,1,0,0,0
7764.14,0.79,0,1,-0.866025,0.5,0.974928,-0.222521,0,0,0,0,0,1,0,0,0,0,0,1,0
7609.57,0.25,0,0,-0.5,-0.866025,0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,1,0,0
14802.51,0.76,0,1,-0.5,0.866025,0.433884,-0.900969,0,0,0,0,0,0,0,1,1,0,0,0,0
11620.17,0.34,0,1,-0.5,0.866025,0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,1,0,0
9886.91,0.16,0,0,0.0,-1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0
7638.68,0.27,0,0,0.5,0.866025,-0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
12175.84,0.29,0,0,-0.5,-0.866025,0.974928,-0.222521,0,0,0,1,0,0,0,0,1,0,0,0,0
1816.09,0.88,0,0,0.5,-0.866025,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,0,1
11025.66,0.44,1,1,-0.866025,0.5,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
11880.27,0.34,0,0,-1.0,-0.0,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
14438.46,0.81,1,0,-0.866025,-0.5,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
13374.25,0.4,1,0,0.866025,-0.5,-0.781831,0.62349,0,0,0,1,0,0,0,0,1,0,0,0,0
5469.23,0.7,1,0,1.0,0.0,0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,0,0,1
13890.55,0.88,0,0,1.0,0.0,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
5652.76,0.35,0,0,-0.866025,-0.5,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,1,0,0
16921.52,0.69,0,1,-0.866025,0.5,0.781831,0.62349,0,0,0,1,0,0,0,0,1,0,0,0,0
11200.16,0.83,1,1,-0.866025,0.5,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0
17672.67,0.94,0,1,-0.866025,0.5,-0.433884,-0.900969,0,0,0,0,0,0,1,0,1,0,0,0,0
11815.96,0.74,0,0,0.866025,0.5,0.781831,0.62349,1,0,0,0,0,0,0,0,1,0,0,0,0
8321.45,0.82,0,0,-0.0,1.0,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,1,0
3801.67,0.96,1,0,-0.0,1.0,0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,1,0,0
5032.21,0.99,0,0,0.5,-0.866025,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
2021.85,0.33,0,0,0.866025,0.5,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,1,0
11541.79,0.72,0,0,0.0,-1.0,0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,1,0
13192.33,0.92,1,1,-0.866025,0.5,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,1,0
11160.6,0.2,1,0,0.5,0.866025,0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,0,1,0
11106.38,0.21,0,0,0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,1,0,0,0,1,0,0,0,0
11614.96,0.27,0,0,1.0,0.0,-0.433884,-0.900969,0,0,1,0,0,0,0,0,1,0,0,0,0
8166.74,0.64,1,0,-1.0,-0.0,-0.974928,-0.222521,0,0,0,0,0,1,0,0,1,0,0,0,0
6945.61,0.95,1,0,0.5,0.866025,-0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,1,0
6176.1,0.86,1,1,-0.866025,0.5,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,1,0,0,0
3392.43,0.86,1,0,-1.0,-0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0
12751.44,0.83,0,0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0
4626.71,0.8,1,0,0.5,-0.866025,-0.781831,0.62349,0,0,1,0,0,0,0,0,0,0,0,0,1
14856.65,0.59,0,0,-1.0,-0.0,0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,0,1
10576.41,0.75,0,0,0.866025,0.5,-0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,1,0
16774.86,0.78,0,1,-0.5,0.866025,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
3304.54,0.5,0,0,0.5,0.866025,-0.781831,0.62349,0,0,0,0,0,1,0,0,1,0,0,0,0
12904.78,0.87,0,0,0.5,-0.866025,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
7213.36,0.25,0,0,0.866025,0.5,-0.781831,0.62349,0,0,0,0,0,0,0,1,0,1,0,0,0
9479.19,0.69,0,0,-0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,0,1
14327.42,0.32,0,0,0.866025,0.5,-0.781831,0.62349,0,1,0,0,0,0,0,0,0,0,0,1,0
7062.37,0.99,1,0,-1.0,-0.0,-0.433884,-0.900969,0,0,0,0,0,0,0,1,0,1,0,0,0
1423.03,0.69,1,0,-1.0,-0.0,-0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,1,0
11231.32,0.62,1,0,-0.0,1.0,-0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,0,1,0
1870.75,0.68,1,1,-0.866025,0.5,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0
15233.7,0.12,0,1,-0.5,0.866025,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0
12957.65,0.29,1,0,-0.0,1.0,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,1,0,0,0
8711.2,0.5,1,0,-1.0,-0.0,-0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,1,0
2045.81,0.33,1,0,-1.0,-0.0,-0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,1,0
3875.39,0.25,0,0,1.0,0.0,-0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,0,0,1
7935.46,0.5,0,0,-0.866025,-0.5,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0
2296.68,0.7,1,0,0.866025,0.5,-0.433884,-0.900969,0,1,0,0,0,0,0,0,0,1,0,0,0
9410.23,0.29,1,0,0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,0,1,0,0,1,0,0,0,0
14182.16,0.68,1,0,-0.5,-0.866025,-0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,0,1,0
4187.12,0.23,0,0,-1.0,-0.0,-0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,0,1
3538.31,0.61,1,1,-0.866025,0.5,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0
8065.76,0.97,1,0,1.0,0.0,0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,1,0
4244.14,0.68,1,0,-1.0,-0.0,0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,1,0
1754.04,0.44,1,0,0.5,-0.866025,-0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,0,1,0
1614.0,0.89,0,0,0.0,-1.0,0.974928,-0.222521,0,0,0,0,0,1,0,0,1,0,0,0,0
14208.35,0.65,1,0,1.0,0.0,-0.781831,0.62349,1,0,0,0,0,0,0,0,1,0,0,0,0
9000.33,0.77,1,0,0.866025,0.5,-0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
9931.93,0.33,0,0,0.866025,0.5,-0.781831,0.62349,0,0,0,1,0,0,0,0,1,0,0,0,0
5678.23,0.34,0,0,0.0,-1.0,-0.781831,0.62349,0,0,0,0,0,0,0,1,1,0,0,0,0
7632.99,0.26,0,0,0.866025,-0.5,0.781831,0.62349,0,0,0,0,0,0,0,1,0,1,0,0,0
9607.4,0.75,1,0,0.866025,-0.5,0.781831,0.62349,0,0,0,0,0,0,0,1,1,0,0,0,0
11003.3,0.38,1,0,-0.5,-0.866025,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0
12163.53,0.18,0,0,-0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,0,1,0,0,1,0,0,0,0
10339.8,0.94,1,0,-0.866025,-0.5,-0.433884,-0.900969,0,0,0,0,0,0,0,1,0,1,0,0,0
10769.57,0.65,0,0,-1.0,-0.0,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
13228.91,0.77,0,0,-1.0,-0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0
9279.5,0.97,0,1,-0.5,0.866025,-0.974928,-0.222521,0,0,1,0,0,0,0,0,1,0,0,0,0
5810.6,0.56,1,0,-0.5,-0.866025,-0.781831,0.62349,0,0,0,0,0,0,1,0,0,0,1,0,0
12895.53,0.71,0,0,0.866025,0.5,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0
6025.6,0.34,0,0,1.0,0.0,0.781831,0.62349,1,0,0,0,0,0,0,0,1,0,0,0,0
287.19,0.9,1,0,1.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
6150.61,0.2,0,0,0.5,0.866025,-0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,1,0
6278.64,0.28,0,0,-0.866025,-0.5,-0.974928,-0.222521,0,0,0,0,1,0,0,0,1,0,0,0,0
4629.42,0.69,1,0,-0.0,1.0,-0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,0,1,0
6702.48,0.34,0,0,0.5,0.866025,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0
1837.85,0.11,0,0,0.0,-1.0,0.781831,0.62349,0,0,0,0,0,0,1,0,0,1,0,0,0
10059.83,0.48,1,0,0.866025,-0.5,-0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,1,0
2086.02,0.54,0,0,-0.0,1.0,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,1,0
5292.98,0.96,1,0,0.866025,0.5,0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,1,0
318.83,0.85,1,0,-0.866025,-0.5,0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,0,1,0
10992.88,0.17,0,0,-0.0,1.0,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,1,0
10061.69,0.2,0,0,0.5,-0.866025,-0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,0,1,0
9244.29,0.8,0,0,0.5,0.866025,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0
13950.66,0.22,0,0,0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,1,0
4735.4,0.18,0,0,0.5,0.866025,0.781831,0.62349,0,0,1,0,0,0,0,0,1,0,0,0,0
5553.76,0.53,0,1,-0.866025,0.5,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
207.93,0.32,1,0,0.866025,-0.5,-0.781831,0.62349,0,0,0,0,0,0,1,0,0,1,0,0,0
2935.63,0.52,1,0,-1.0,-0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0
11602.86,0.2,0,0,-0.0,1.0,0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,0,1,0
9149.76,0.83,1,0,0.0,-1.0,-0.781831,0.62349,0,0,0,0,0,0,1,0,0,0,0,1,0
11190.29,0.45,1,0,0.866025,-0.5,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0
10628.97,0.92,1,0,0.0,-1.0,-0.433884,-0.900969,0,0,1,0,0,0,0,0,1,0,0,0,0
11462.62,0.66,1,0,-0.5,-0.866025,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,0,1
